,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
14855,50000.0,1,2,2,43,0,0,0,-2,-2,-2,34110.0,3552.0,2666.25,2326.75,1763.0,1256.0,3505.0,833.0,390.0,296.0,252.5,117.75,0
14856,30000.0,2,2,2,46,1,-1,0,0,0,0,8891.0,24501.0,24886.0,25014.0,29356.0,25515.0,5006.0,1245.0,763.0,4013.25,1164.0,4000.0,0
14857,210000.0,2,2,1,35,-1,-1,-1,-1,-1,-1,3558.75,2984.75,2666.25,2326.75,2454.0,1256.0,1508.0,1409.0,1549.0,2454.0,946.0,1525.0,0
14858,100000.0,2,1,2,30,-1,2,0,0,-1,-1,14729.0,5691.0,11440.0,7470.0,44097.0,49198.25,1000.0,5000.0,390.0,4013.25,4031.5,117.75,0
14859,30000.0,2,3,2,40,-1,2,-1,0,-1,-1,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,500.0,252.5,800.0,0
14860,30000.0,2,3,2,34,-1,-1,-1,-1,-1,-2,9318.0,10621.0,15685.0,5476.0,1763.0,1256.0,5006.0,5000.0,4505.0,296.0,252.5,117.75,0
14861,80000.0,2,3,1,34,2,3,2,2,2,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,1000.0,833.0,4505.0,296.0,3200.0,3000.0,0
14862,30000.0,2,2,2,24,2,2,7,7,7,7,3558.75,2984.75,2666.25,2550.0,2550.0,2550.0,1000.0,833.0,390.0,296.0,252.5,117.75,1
14863,70000.0,2,3,2,41,0,0,0,0,0,0,32581.0,32888.0,33481.0,33683.0,34227.0,34327.0,2000.0,1500.0,1138.0,1806.0,1383.0,1250.0,0
14864,240000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,3558.75,3182.0,2666.25,3657.0,6556.0,3772.0,3182.0,1512.0,3657.0,4013.25,3772.0,957.0,0
14865,180000.0,2,1,1,39,1,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,1
14866,20000.0,1,2,1,32,0,0,0,0,0,0,17106.0,18282.0,19424.0,19208.0,19600.0,20000.0,1458.0,1600.0,390.0,392.0,400.0,117.75,1
14867,240000.0,1,1,1,60,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
14868,100000.0,2,2,2,29,0,0,2,0,0,2,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,833.0,3400.0,4013.25,252.5,3500.0,1
14869,130000.0,2,3,1,53,0,0,0,0,0,0,18614.0,20343.0,22386.0,24296.0,25436.0,27451.0,2343.0,2386.0,2296.0,1536.0,2451.0,2659.0,0
14870,200000.0,1,1,1,34,-1,-1,-1,-1,-1,-1,3558.75,2984.75,2666.25,3672.0,1763.0,1256.0,1000.0,833.0,3672.0,390.0,390.0,390.0,0
14871,150000.0,1,1,2,44,1,2,-1,-1,0,0,10710.0,4982.0,2666.25,54506.0,50190.5,1256.0,1000.0,5000.0,4505.0,296.0,252.5,4000.0,0
14872,240000.0,2,1,2,30,0,-1,-1,0,0,-1,6972.0,3188.0,15106.0,15313.0,10959.0,8341.0,3188.0,5000.0,4505.0,296.0,4031.5,4000.0,0
14873,30000.0,1,1,1,40,-1,-1,-1,-1,-1,-1,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,318.0,1991.0,1
14874,20000.0,1,2,2,23,1,2,0,0,0,-2,9352.0,9059.0,9823.0,10023.0,1763.0,1256.0,1000.0,1000.0,390.0,296.0,252.5,117.75,1
14875,130000.0,2,2,2,30,0,0,0,0,-2,-2,67091.0,64006.25,15621.0,2326.75,1763.0,1256.0,5006.0,1000.0,390.0,296.0,252.5,117.75,0
14876,180000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,1430.0,296.0,252.5,117.75,0
14877,120000.0,1,1,2,32,0,0,0,0,0,0,45117.0,45607.0,46247.0,45974.0,45854.0,45191.0,3000.0,3000.0,2000.0,2000.0,1500.0,1500.0,0
14878,190000.0,2,3,1,27,0,0,2,-1,-1,0,43903.0,53382.0,21811.0,2921.0,50190.5,49198.25,5006.0,833.0,2921.0,4013.25,4000.0,3700.0,0
14879,30000.0,2,2,1,53,0,0,0,0,0,0,26891.0,28151.0,28827.0,29412.0,26199.0,27116.0,2000.0,1500.0,1000.0,1000.0,1351.0,1000.0,0
14880,170000.0,1,1,2,28,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,45795.0,2500.0,3000.0,2200.0,2000.0,1700.0,1500.0,0
14881,120000.0,1,3,1,32,1,2,2,2,2,2,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,4500.0,4400.0,4000.0,4031.5,4000.0,0
14882,50000.0,1,2,2,34,1,2,2,2,0,0,35548.0,31713.0,50319.0,42805.0,39207.0,49198.25,1000.0,5000.0,390.0,1510.0,4031.5,117.75,0
14883,100000.0,1,2,2,50,1,-1,-1,0,0,-2,3558.75,2984.75,44591.0,8910.0,1763.0,1256.0,2976.0,5000.0,390.0,296.0,252.5,117.75,0
14884,20000.0,2,2,2,26,2,2,2,2,2,0,10372.0,12897.0,12393.0,14185.0,13817.0,14434.0,3000.0,833.0,2000.0,296.0,1000.0,3000.0,1
14885,40000.0,1,1,2,25,-1,-1,-1,0,0,-1,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,1531.0,390.0,296.0,499.0,117.75,1
14886,240000.0,1,1,1,45,-1,-1,-1,-1,-1,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,2941.0,2228.0,452.0,296.0,252.5,117.75,0
14887,230000.0,2,3,1,37,1,-2,-2,-2,-1,-1,3558.75,2984.75,2666.25,2326.75,2533.0,1256.0,1000.0,833.0,390.0,2533.0,252.5,500.0,0
14888,240000.0,2,1,1,38,-1,-1,2,0,0,-1,5165.0,8559.0,6455.0,2326.75,1763.0,4694.0,5006.0,833.0,390.0,296.0,4031.5,4000.0,1
14889,240000.0,2,1,3,37,1,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
14890,240000.0,1,2,2,30,0,0,0,0,0,0,7426.0,6887.0,7757.0,8172.0,8407.0,8681.0,2000.0,1757.0,2000.0,2000.0,2000.0,2000.0,0
14891,50000.0,2,3,1,39,0,0,0,0,-2,-2,43994.0,33508.0,37600.0,2326.75,1763.0,1256.0,5000.0,5000.0,390.0,296.0,252.5,4000.0,0
14892,50000.0,2,2,1,29,2,2,7,7,7,6,3558.75,2984.75,2666.25,2550.0,2550.0,1950.0,1000.0,833.0,390.0,296.0,252.5,117.75,1
14893,240000.0,2,2,1,36,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
14894,70000.0,2,2,1,32,1,2,2,2,2,2,22914.0,23953.0,23275.0,24584.0,24051.0,26654.0,1700.0,833.0,2000.0,296.0,3000.0,600.0,0
14895,60000.0,2,2,2,30,0,0,0,0,0,0,60922.0,59205.0,60164.75,40548.0,40580.0,40416.0,3205.0,2850.0,1578.0,1580.0,1416.0,2512.0,0
14896,230000.0,2,2,1,31,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,2000.0,2300.0,2400.0,1500.0,0
14897,30000.0,1,1,2,27,0,0,0,0,0,0,27159.0,27577.0,28838.0,28085.0,28428.0,29430.0,1500.0,1749.0,1200.0,1100.0,1465.0,1386.0,0
14898,80000.0,2,3,1,29,1,2,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,1000.0,3000.0,2744.0,3022.0,4031.5,2800.0,1
14899,240000.0,2,2,1,40,-2,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
14900,200000.0,2,1,1,49,0,0,0,0,0,0,51024.0,27254.0,36052.0,38440.0,40555.0,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
14901,150000.0,2,1,2,37,-1,2,2,-1,-1,-2,3558.75,2984.75,2666.25,3244.0,1763.0,1256.0,1402.0,833.0,3244.0,296.0,252.5,117.75,0
14902,240000.0,2,1,1,42,-2,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,773.0,296.0,402.0,334.0,0
14903,180000.0,2,2,2,24,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,24610.0,20476.0,5006.0,5000.0,3000.0,2000.0,2000.0,1000.0,0
14904,220000.0,2,3,1,32,-1,0,0,0,0,0,8178.0,9509.0,9110.0,6401.0,7084.0,5625.0,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
14905,180000.0,2,1,2,40,0,0,0,0,0,0,42790.0,43899.0,45172.0,46121.0,50190.5,49198.25,1800.0,2000.0,2000.0,2332.0,4031.5,1000.0,0
14906,90000.0,2,4,3,46,0,0,0,0,0,0,67091.0,26691.0,21066.0,20422.0,20327.0,13619.0,5006.0,1494.0,600.0,1000.0,1000.0,257.0,0
14907,20000.0,1,2,2,24,0,0,2,0,0,0,14558.0,17212.0,16635.0,16678.0,17268.0,17563.0,3200.0,833.0,600.0,1840.0,800.0,626.0,0
14908,240000.0,2,2,2,31,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
14909,210000.0,1,2,1,35,-1,-1,2,0,-1,-1,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1188.0,833.0,390.0,396.0,396.0,396.0,0
14910,20000.0,1,1,2,31,0,0,0,0,0,0,18551.0,19595.0,20546.0,20250.0,19754.0,19833.0,1647.0,1598.0,692.0,697.0,777.0,797.0,0
14911,240000.0,2,1,2,27,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4000.0,4013.25,3980.0,3271.0,0
14912,240000.0,1,2,1,42,0,0,-1,-1,-1,-1,66394.0,63650.0,7117.0,2898.0,5530.0,49198.25,1273.0,5000.0,2905.0,4013.25,4031.5,4000.0,0
14913,240000.0,2,2,1,42,-2,-1,2,2,-2,-1,3558.75,8223.0,2996.0,2326.75,1763.0,1256.0,5006.0,833.0,390.0,296.0,503.0,117.75,1
14914,240000.0,2,2,2,29,0,-1,-1,0,0,-1,3558.75,2984.75,9794.0,15792.0,8944.0,49198.25,1340.0,5000.0,4505.0,1000.0,4031.5,4000.0,1
14915,30000.0,1,2,2,26,2,2,2,2,2,2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,1
14916,240000.0,1,1,1,37,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
14917,240000.0,2,1,1,56,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,4000.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
14918,120000.0,2,1,1,34,1,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
14919,240000.0,1,2,2,28,-1,-1,-1,-1,-1,-1,4882.0,5205.0,2747.0,4594.0,4092.0,4361.0,5006.0,2773.0,4505.0,4013.25,4031.5,2443.0,1
14920,240000.0,1,2,1,53,-1,-1,-1,0,0,-1,7639.0,5552.0,60164.75,40814.0,12590.0,9339.0,5006.0,5000.0,390.0,296.0,4031.5,4000.0,0
14921,240000.0,2,1,2,30,-1,-1,-1,-2,-2,-1,3558.75,7025.0,2666.25,2326.75,2701.0,2043.0,5006.0,1189.0,390.0,2701.0,2043.0,117.75,1
14922,140000.0,2,1,1,34,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,4500.0,4126.0,3509.0,3500.0,4000.0,3500.0,0
14923,20000.0,1,2,2,25,2,2,2,2,0,0,8880.0,9889.0,10087.0,9585.0,10082.0,10965.0,1500.0,833.0,390.0,1000.0,1400.0,117.75,0
14924,160000.0,2,2,2,43,1,-2,-2,-2,-2,-1,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,695.0,117.75,0
14925,240000.0,2,2,1,38,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
14926,240000.0,2,2,2,33,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
14927,230000.0,2,1,1,24,-1,-1,-1,0,0,-1,35000.0,35000.0,44884.0,10086.0,6905.0,1256.0,5006.0,5000.0,390.0,405.0,252.5,3566.0,0
14928,50000.0,1,2,2,25,-1,2,2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,1
14929,210000.0,2,2,2,33,1,0,0,0,0,0,21854.0,17376.0,18796.0,54506.0,50190.5,49198.25,2269.0,3000.0,4505.0,4000.0,3687.0,3500.0,0
14930,170000.0,1,2,2,29,1,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
14931,220000.0,1,1,2,47,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,117.75,0
14932,90000.0,1,1,2,30,-1,-1,-1,-1,-1,-1,3558.75,2984.75,2666.25,2326.75,2250.0,1256.0,1918.0,1194.0,930.0,2250.0,930.0,930.0,0
14933,20000.0,1,2,1,26,1,2,2,2,2,2,11338.0,10870.0,12380.0,11884.0,12894.0,12540.0,1000.0,2000.0,390.0,1203.0,252.5,1700.0,0
14934,240000.0,2,2,1,31,0,0,0,0,0,0,20824.0,21960.0,20885.0,19949.0,23031.0,27176.0,5004.0,5000.0,795.0,4013.25,4031.5,4000.0,0
14935,140000.0,1,1,1,36,0,0,0,0,0,0,40836.0,41878.0,42977.0,43960.0,45093.0,46342.0,2001.0,2100.0,2000.0,2000.0,2000.0,4000.0,0
14936,160000.0,1,1,1,41,0,0,0,0,-2,-2,67091.0,64006.25,60164.75,2326.75,1763.0,1256.0,3769.0,5000.0,390.0,296.0,252.5,117.75,0
14937,80000.0,2,2,1,41,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,3500.0,3700.0,3000.0,3000.0,2793.0,3000.0,1
14938,100000.0,2,1,2,22,2,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,3400.0,3400.0,3000.0,3500.0,3200.0,2000.0,0
14939,240000.0,2,2,2,35,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4312.0,4013.25,4031.5,4000.0,0
14940,200000.0,2,2,1,36,-1,-1,-1,-1,-1,-1,3558.75,37647.0,2666.25,2977.0,3784.0,10579.0,5006.0,833.0,2977.0,3784.0,4031.5,4000.0,0
14941,50000.0,1,2,1,55,0,0,0,0,0,0,25330.0,25894.0,26866.0,26673.0,26871.0,27009.0,1745.0,1717.0,914.0,1000.0,963.0,1112.0,0
14942,100000.0,2,2,1,39,2,2,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,1200.0,3400.0,2900.0,3500.0,3000.0,4000.0,1
14943,240000.0,2,1,2,26,1,-1,-1,-1,-1,-1,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
14944,30000.0,1,2,1,53,0,0,0,0,0,0,18112.0,18456.0,19004.0,19030.0,24541.0,26305.0,1329.0,1267.0,683.0,4013.25,2731.0,117.75,0
14945,180000.0,1,3,1,43,-1,-1,-1,-1,-1,-1,3690.0,15618.0,4685.0,2326.75,1763.0,6690.0,5006.0,4699.0,390.0,296.0,4031.5,4000.0,0
14946,40000.0,2,1,2,24,0,0,0,0,2,0,38272.0,39159.0,40007.0,41973.0,40689.0,40640.0,2000.0,2000.0,3100.0,296.0,1500.0,1500.0,1
14947,70000.0,2,2,1,31,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,2566.0,2775.0,2381.0,3000.0,2452.0,2608.0,0
14948,50000.0,2,2,2,22,0,0,2,0,0,0,30631.0,30479.0,28301.0,26829.0,27173.0,26424.0,4809.0,833.0,1200.0,1500.0,943.0,1142.0,0
14949,240000.0,1,2,2,30,1,0,0,0,0,0,3558.75,7682.0,47403.0,36067.0,46054.0,34290.0,5006.0,5000.0,4505.0,4013.25,2000.0,1000.0,0
14950,200000.0,2,1,2,33,-1,-1,-1,-1,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
14951,240000.0,1,1,1,51,2,2,2,2,2,2,3558.75,2984.75,2666.25,2487.0,2487.0,2487.0,1000.0,833.0,390.0,296.0,252.5,117.75,1
14952,50000.0,1,1,1,49,1,2,2,0,0,0,48518.0,49244.0,45385.0,17912.0,31278.0,14818.0,1800.0,833.0,1500.0,4013.25,1062.0,549.0,0
14953,180000.0,1,2,1,33,1,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
14954,160000.0,2,1,1,42,-1,-1,-1,-1,-1,-1,3607.0,4417.0,2666.25,2326.75,2534.0,2242.0,4417.0,1058.0,2146.0,2534.0,2242.0,2254.0,0
14955,20000.0,1,2,2,40,1,2,2,2,3,2,15476.0,16533.0,15975.0,17903.0,17336.0,16910.0,1600.0,833.0,2500.0,296.0,252.5,2000.0,0
14956,50000.0,2,2,1,44,0,0,0,0,0,0,27321.0,24726.0,22581.0,20192.0,18813.0,17328.0,1415.0,1500.0,700.0,700.0,629.0,488.0,0
14957,20000.0,2,1,2,23,0,0,0,0,0,0,17165.0,18387.0,19573.0,19504.0,19642.0,20128.0,1500.0,1600.0,700.0,1000.0,1000.0,1000.0,0
14958,150000.0,2,1,2,24,-1,-1,-1,-1,-1,-1,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,658.0,441.0,1197.0,4000.0,0
14959,240000.0,1,2,2,48,0,0,0,0,0,0,29269.0,26763.0,23202.0,24979.0,26734.0,17956.0,1500.0,2000.0,2000.0,2000.0,2000.0,3000.0,0
14960,20000.0,1,2,2,28,0,0,0,0,0,0,8814.0,10167.0,21774.0,10707.0,10539.0,10757.0,1500.0,1200.0,390.0,389.0,400.0,600.0,0
14961,170000.0,2,2,2,32,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,25140.0,2687.0,2671.0,3100.0,3286.0,1100.0,1000.0,0
14962,30000.0,1,3,2,42,0,0,2,0,0,-1,27742.0,31130.0,29105.0,54506.0,28840.0,1319.0,4600.0,833.0,1060.0,1091.0,1319.0,565.0,0
14963,80000.0,2,2,1,29,0,0,0,0,0,0,49528.0,44639.0,39720.0,34465.0,29488.0,32912.0,1730.0,1644.0,1222.0,1400.0,4031.5,1200.0,0
14964,110000.0,2,2,2,25,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,3000.0,3100.0,3000.0,3000.0,0
14965,140000.0,1,2,2,25,-1,-1,-1,-1,-1,-1,3558.75,4656.0,2666.25,2326.75,1763.0,1256.0,4660.0,2000.0,390.0,2200.0,1500.0,1400.0,0
14966,50000.0,1,2,2,34,0,0,0,0,-2,-2,50713.0,49402.0,44415.0,2326.75,1763.0,1256.0,3000.0,1000.0,390.0,296.0,252.5,117.75,0
14967,120000.0,2,2,1,34,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,3300.0,3022.0,3100.0,3000.0,3100.0,3000.0,0
14968,10000.0,1,3,2,22,0,0,0,0,0,0,18289.0,9217.0,10203.0,9634.0,9857.0,9704.0,1317.0,1303.0,390.0,373.0,326.0,1359.0,0
14969,20000.0,2,1,1,43,-1,-1,-1,0,0,-2,3558.75,4019.0,2666.25,2326.75,1763.0,1256.0,4027.0,2500.0,390.0,296.0,252.5,117.75,0
14970,180000.0,2,1,2,31,-1,-1,-1,-1,0,0,4582.0,2984.75,2666.25,3072.0,2756.0,2440.0,1359.0,833.0,3072.0,296.0,252.5,316.0,1
14971,240000.0,2,2,2,24,0,0,0,0,0,-1,50787.0,51524.0,31783.0,33993.0,36783.0,37102.0,1601.0,1400.0,3000.0,3180.0,4031.5,904.0,0
14972,120000.0,1,2,1,30,1,2,0,0,0,0,6305.0,7052.0,8786.0,8863.0,10763.0,7140.0,1000.0,2000.0,390.0,2000.0,1000.0,117.75,1
14973,150000.0,2,1,2,28,0,0,-1,4,3,2,8982.0,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,1187.0,390.0,296.0,252.5,583.0,0
14974,30000.0,1,3,1,55,2,2,7,7,7,7,3558.75,2984.75,2666.25,2395.0,2395.0,2395.0,1000.0,833.0,390.0,296.0,252.5,117.75,1
14975,80000.0,1,1,2,31,-1,-1,0,0,0,0,17873.0,64006.25,60164.75,48107.0,48620.0,45280.0,5006.0,2051.0,2002.0,2013.0,2004.0,2000.0,0
14976,50000.0,1,1,1,28,0,0,-2,-2,-2,-2,4545.0,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,1
14977,30000.0,2,3,1,58,2,2,2,2,2,2,26580.0,27652.0,27905.0,27158.0,29239.0,29791.0,1800.0,1000.0,390.0,2518.0,1185.0,1200.0,1
14978,200000.0,1,1,1,29,-1,-1,-1,-1,-1,-1,9585.0,2984.75,2666.25,2326.75,6617.0,3986.0,1735.0,833.0,1889.0,4013.25,3986.0,2460.0,0
14979,240000.0,2,2,2,31,-1,-1,-1,-1,-1,-1,3558.75,2984.75,2666.25,2326.75,1763.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1
14980,50000.0,1,2,2,55,2,0,0,0,0,0,21133.0,21793.0,19641.0,15848.0,16026.0,16359.0,1325.0,1506.0,713.0,582.0,600.0,607.0,1
14981,30000.0,1,2,1,23,2,2,2,2,2,2,28224.0,29276.0,28635.0,30127.0,30525.0,29793.0,1800.0,833.0,2250.0,1000.0,252.5,700.0,1
14982,240000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,7834.0,2984.75,2666.25,2326.75,1763.0,1256.0,1093.0,833.0,390.0,316.0,316.0,316.0,1
14983,240000.0,2,2,1,36,0,0,0,0,0,-1,4952.0,6607.0,8544.0,15351.0,5839.0,9192.0,3008.0,4005.0,4505.0,296.0,4031.5,117.75,0
14984,240000.0,1,1,2,30,-1,0,-1,-1,-1,-1,18265.0,31619.0,2666.25,2915.0,1763.0,23620.0,5006.0,2081.0,2929.0,1016.0,4031.5,919.0,0
14985,150000.0,1,1,1,41,-2,-2,-2,-2,-2,-1,6780.0,10633.0,3260.0,2326.75,1763.0,1256.0,5006.0,3260.0,390.0,296.0,1081.0,117.75,0
14986,30000.0,1,2,1,46,0,0,0,0,-2,-2,20328.0,18944.0,3395.0,2326.75,1763.0,1256.0,1582.0,1033.0,390.0,296.0,252.5,117.75,0
14987,20000.0,2,1,2,25,1,2,0,0,0,0,20420.0,16592.0,14400.0,17000.0,17000.0,20000.0,1000.0,2000.0,3000.0,296.0,3000.0,117.75,0
14988,240000.0,2,2,2,41,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
14989,70000.0,2,1,1,42,0,0,0,0,0,2,40466.0,41805.0,42520.0,43378.0,46664.0,47341.0,1994.0,1709.0,1567.0,4000.0,1600.0,2000.0,1
14990,240000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,3558.75,2984.75,4043.0,2326.75,1763.0,1256.0,1278.0,4045.0,685.0,296.0,402.0,4000.0,0
14991,160000.0,1,3,2,27,1,2,-1,0,0,0,67091.0,34775.0,34073.0,15676.0,50190.5,49198.25,1000.0,5000.0,1800.0,4013.25,3300.0,3400.0,1
14992,230000.0,2,2,2,32,1,-1,-1,0,-1,-1,3558.75,2984.75,2666.25,2326.75,1763.0,3104.0,1621.0,2015.0,390.0,1479.0,3104.0,1152.0,0
14993,240000.0,1,1,1,51,-1,-1,2,-1,-1,-1,3558.75,2984.75,2666.25,2856.0,1763.0,1256.0,1000.0,833.0,2880.0,814.0,605.0,1776.0,0
14994,240000.0,1,2,1,37,-2,-2,-2,-2,-2,-1,67091.0,64006.25,60164.75,54506.0,1763.0,49198.25,5006.0,5000.0,2850.0,296.0,4031.5,3159.0,0
14995,50000.0,2,2,2,26,0,0,-1,0,-1,0,49028.0,49740.0,2666.25,2326.75,1763.0,18460.0,2400.0,833.0,390.0,850.0,4031.5,1000.0,0
14996,20000.0,1,2,2,24,-1,-1,-1,-2,-2,-2,3558.75,3068.0,2666.25,2326.75,1763.0,1256.0,3068.0,833.0,390.0,296.0,252.5,117.75,0
14997,140000.0,2,2,2,29,0,0,0,0,0,0,67091.0,55208.0,47397.0,45860.0,46264.0,41870.0,3018.0,3000.0,1356.0,2000.0,2000.0,1500.0,0
14998,50000.0,1,2,2,24,0,0,-1,0,0,0,44687.0,39137.0,39877.0,28471.0,29309.0,28409.0,2138.0,5000.0,2202.0,2004.0,1202.0,1051.0,0
14999,50000.0,1,3,2,27,0,0,0,0,0,0,45002.0,46053.0,45120.0,45870.0,46975.0,49198.25,2100.0,2100.0,1800.0,2000.0,3100.0,1300.0,0
15000,50000.0,1,2,2,28,0,0,0,0,0,0,39103.0,40142.0,41462.0,42130.0,43011.0,43863.0,1667.0,1987.0,1655.0,1710.0,1719.0,1616.0,0
15001,50000.0,2,1,2,22,0,0,0,-1,-1,-2,24763.0,33542.0,30455.0,2326.75,1763.0,1256.0,5006.0,1175.0,2000.0,296.0,252.5,117.75,1
15002,80000.0,2,1,2,24,-1,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5000.0,4176.0,4000.0,3000.0,2141.0,3000.0,0
15003,90000.0,2,2,1,28,0,0,0,0,0,0,24657.0,25743.0,26406.0,24364.0,19726.0,19166.0,1500.0,1500.0,1508.0,1000.0,1000.0,800.0,0
15004,50000.0,2,2,1,27,-1,-1,-1,-1,-1,-1,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,493.0,493.0,471.0,4000.0,0
15005,240000.0,2,2,1,32,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,3617.0,3716.0,4000.0,0
15006,60000.0,2,2,2,34,1,2,0,0,0,0,64684.0,63036.0,60031.0,27725.0,28282.0,30268.0,1000.0,2459.0,1433.0,990.0,2419.0,117.75,0
15007,240000.0,2,2,1,35,-2,-2,-2,-2,-2,-2,3862.0,2984.75,2666.25,2326.75,1763.0,1256.0,1783.0,833.0,390.0,296.0,252.5,2500.0,0
15008,240000.0,1,1,2,36,0,0,0,0,0,0,67091.0,64006.25,60164.75,20156.0,50190.5,49198.25,5006.0,3017.0,1048.0,4013.25,4031.5,4000.0,0
